match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,state_id,true_hero_id,true_hero_name,old_rank,new_rank,rank_delta,old_top10,new_top10,old_top5,new_top5,old_top3,new_top3,improved_into_top10,worsened_out_of_top10,improved_into_top5,worsened_out_of_top5,improved_into_top3,worsened_out_of_top3
8803706352,21,3,ban,dire,8291895.0,2576071.0,8803706352_21,70,Ursa,9,3,6,True,True,False,True,False,True,False,False,True,False,True,False
8803706352,22,3,ban,radiant,2576071.0,8291895.0,8803706352_22,11,Shadow Fiend,28,15,13,False,False,False,False,False,False,False,False,False,False,False,False
8803706352,3,1,ban,radiant,2576071.0,8291895.0,8803706352_3,38,Beastmaster,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8803706352,4,1,ban,radiant,2576071.0,8291895.0,8803706352_4,65,Batrider,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8803706352,5,1,ban,dire,8291895.0,2576071.0,8803706352_5,120,Pangolier,7,7,0,True,True,False,False,False,False,False,False,False,False,False,False
8803706352,6,1,ban,radiant,2576071.0,8291895.0,8803706352_6,80,Lone Druid,24,22,2,False,False,False,False,False,False,False,False,False,False,False,False
8803706352,7,1,ban,radiant,2576071.0,8291895.0,8803706352_7,16,Sand King,7,8,-1,True,True,False,False,False,False,False,False,False,False,False,False
8803798979,1,1,ban,dire,2576071.0,8291895.0,8803798979_1,38,Beastmaster,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8803798979,10,2,ban,dire,2576071.0,8291895.0,8803798979_10,108,Underlord,29,34,-5,False,False,False,False,False,False,False,False,False,False,False,False
8803798979,11,2,ban,dire,2576071.0,8291895.0,8803798979_11,77,Lycan,43,43,0,False,False,False,False,False,False,False,False,False,False,False,False
8803798979,12,2,ban,radiant,8291895.0,2576071.0,8803798979_12,114,Monkey King,3,12,-9,True,False,True,False,True,False,False,True,False,True,False,True
8803798979,19,3,ban,dire,2576071.0,8291895.0,8803798979_19,145,Kez,34,16,18,False,False,False,False,False,False,False,False,False,False,False,False
8803798979,2,1,ban,dire,2576071.0,8291895.0,8803798979_2,155,Largo,5,3,2,True,True,True,True,False,True,False,False,False,False,True,False
8803798979,20,3,ban,radiant,8291895.0,2576071.0,8803798979_20,137,Primal Beast,24,9,15,False,True,False,False,False,False,True,False,False,False,False,False
8803798979,21,3,ban,dire,2576071.0,8291895.0,8803798979_21,138,Muerta,2,6,-4,True,True,True,False,True,False,False,False,False,True,False,True
8803798979,22,3,ban,radiant,8291895.0,2576071.0,8803798979_22,99,Bristleback,9,4,5,True,True,False,True,False,False,False,False,True,False,False,False
8803798979,3,1,ban,radiant,8291895.0,2576071.0,8803798979_3,59,Huskar,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8803798979,4,1,ban,radiant,8291895.0,2576071.0,8803798979_4,28,Slardar,9,8,1,True,True,False,False,False,False,False,False,False,False,False,False
8803798979,5,1,ban,dire,2576071.0,8291895.0,8803798979_5,69,Doom,3,3,0,True,True,True,True,True,True,False,False,False,False,False,False
8803798979,6,1,ban,radiant,8291895.0,2576071.0,8803798979_6,80,Lone Druid,52,59,-7,False,False,False,False,False,False,False,False,False,False,False,False
8803798979,7,1,ban,radiant,8291895.0,2576071.0,8803798979_7,51,Clockwerk,44,44,0,False,False,False,False,False,False,False,False,False,False,False,False
