state_id,match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,real_hero_id,real_hero_name,left_real_score,left_rank,own_team_candidate_contested_rate_patch,opponent_team_candidate_contested_rate_patch,left_top_hero_id,left_top_hero_name,left_top_score,right_real_score,right_rank,candidate_own_role_fit_score,candidate_own_role_conflict_score,candidate_enemy_role_fit_score,candidate_enemy_role_conflict_score,candidate_core_prob,candidate_support_prob,candidate_flex_score,own_team_candidate_contested_rate_patch_right,opponent_team_candidate_contested_rate_patch_right,right_top_hero_id,right_top_hero_name,right_top_score,rank_delta,improved_to_top10,regressed_from_top10
8780306900_21,8780306900,21,3,ban,radiant,7554697.0,9928636.0,83,Treant Protector,1.2638365564340912,25,0.0,0.25925925925925924,59,Huskar,2.625979352700829,2.5518114211153025,9,0.5845,0.44630000000000003,0.5793000000000001,0.4317,0.07,0.93,0.3199999999999999,0.0,0.25925925925925924,59,Huskar,3.6775898365826247,-16,True,False
8782678248_12,8782678248,12,2,ban,radiant,9467224.0,9303484.0,54,Lifestealer,1.187441193587714,26,0.1,0.07692307692307693,99,Bristleback,2.8156410613761174,2.873889162796085,10,0.6615000000000001,0.3385,0.969,0.031000000000000003,0.98,0.02,0.0999999999999999,0.1,0.07692307692307693,99,Bristleback,3.9345796587977038,-16,True,False
8782608765_20,8782608765,20,3,ban,radiant,9895247.0,9928636.0,54,Lifestealer,1.445399909373703,19,0.0,0.14754098360655737,93,Slark,2.634134859392863,3.7931934732358115,4,0.04539999999999992,0.9546000000000002,0.8584,0.1722,0.98,0.02,0.0999999999999999,0.0,0.14754098360655737,93,Slark,4.51949625097515,-15,True,False
8781428124_19,8781428124,19,3,ban,dire,9338413.0,10108947.0,93,Slark,1.191473237634697,20,0.02857142857142857,0.15384615384615385,19,Tiny,2.571187996880196,2.777164985117547,7,0.8005,0.20660000000000006,0.5621,0.4451000000000001,0.98,0.02,0.0999999999999999,0.02857142857142857,0.15384615384615385,39,Queen of Pain,4.0747251292607,-13,True,False
8782608765_19,8782608765,19,3,ban,dire,9928636.0,9895247.0,135,Dawnbreaker,1.0508242021083483,21,0.01639344262295082,0.0,73,Alchemist,2.709014821401952,2.7312093430291497,8,0.0882,1.6383999999999996,0.6476,0.3524,0.8999999999999999,0.1,0.18,0.01639344262295082,0.0,33,Enigma,4.176066565611879,-13,True,False
8785561247_20,8785561247,20,3,ban,radiant,9467224.0,8255888.0,75,Silencer,2.1051303791475973,13,0.0,0.39285714285714285,138,Muerta,2.5842350839497246,3.996135278524652,1,0.3775,0.6516000000000001,0.6958,0.39540000000000003,0.15,0.8500000000000001,0.55,0.0,0.39285714285714285,75,Silencer,3.996135278524652,-12,True,False
8785712176_19,8785712176,19,3,ban,dire,9467224.0,8255888.0,54,Lifestealer,2.102843307438383,14,0.07692307692307693,0.20689655172413793,39,Queen of Pain,2.7280383925411327,3.9855422360583135,2,0.5310000000000001,0.4795,0.797,0.20700000000000005,0.98,0.02,0.0999999999999999,0.07692307692307693,0.20689655172413793,138,Muerta,4.419441471905349,-12,True,False
8781560526_21,8781560526,21,3,ban,radiant,9338413.0,10108947.0,145,Kez,1.5570944048733932,15,0.02702702702702703,0.2,19,Tiny,2.5355086992962117,3.490222935864424,3,0.5040000000000001,0.5141,0.5621,0.4451000000000001,0.98,0.02,0.0999999999999999,0.02702702702702703,0.2,39,Queen of Pain,3.8813776929385675,-12,True,False
8781669218_22,8781669218,22,3,ban,radiant,8261500.0,7119388.0,126,Void Spirit,1.2899849791650748,17,0.07142857142857142,0.17391304347826086,73,Alchemist,2.7227218899048093,2.3677668249289208,5,0.5433000000000001,0.4864,0.7067,0.30169999999999997,0.95,0.05,0.15,0.07142857142857142,0.17391304347826086,52,Leshrac,3.8645185645239213,-12,True,False
8781780279_19,8781780279,19,3,ban,dire,9600141.0,10108713.0,78,Brewmaster,0.9479716776036801,21,0.10810810810810811,0.0,13,Puck,2.731113810000937,2.3583380582011038,9,0.0542,0.9865000000000002,0.6127999999999999,0.41800000000000004,0.8999999999999999,0.1,0.18,0.10810810810810811,0.0,69,Doom,3.4827733862403285,-12,True,False
