state_id,match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,real_hero_id,real_hero_name,left_real_score,left_rank,own_team_candidate_contested_rate_patch,opponent_team_candidate_contested_rate_patch,left_top_hero_id,left_top_hero_name,left_top_score,right_real_score,right_rank,candidate_own_role_fit_score,candidate_own_role_conflict_score,candidate_enemy_role_fit_score,candidate_enemy_role_conflict_score,candidate_core_prob,candidate_support_prob,candidate_flex_score,own_team_candidate_contested_rate_patch_right,opponent_team_candidate_contested_rate_patch_right,right_top_hero_id,right_top_hero_name,right_top_score,rank_delta,improved_to_top10,regressed_from_top10
8786038067_24,8786038067,24,3,pick,dire,9247354.0,2163.0,106,Ember Spirit,3.478751328165981,16,0.10526315789473684,0.22857142857142856,16,Sand King,4.803835808538496,3.2901706049363013,5,0.5433000000000001,0.48639999999999994,0.0287,1.2021000000000002,0.95,0.05,0.15,0.10526315789473684,0.22857142857142856,16,Sand King,3.704641389026079,-11,True,False
8785712176_13,8785712176,13,2,pick,radiant,8255888.0,9467224.0,13,Puck,3.315102645219041,18,0.20689655172413793,0.7692307692307693,110,Phoenix,4.433823987023769,3.0958651844439005,7,0.9445000000000001,0.0555,0.9445000000000001,0.0555,0.95,0.05,0.15,0.20689655172413793,0.7692307692307693,110,Phoenix,4.485178096622874,-11,True,False
8780381253_15,8780381253,15,2,pick,dire,10108947.0,9572001.0,99,Bristleback,2.3492159977884257,20,0.09090909090909091,0.17857142857142858,39,Queen of Pain,3.7587746137519567,2.4105348182692685,9,0.7606999999999999,0.24980000000000002,0.18080000000000007,0.8191999999999998,0.8999999999999999,0.1,0.18,0.09090909090909091,0.17857142857142858,69,Doom,3.6982308677871893,-11,True,False
8783198427_15,8783198427,15,2,pick,dire,7119388.0,8255888.0,126,Void Spirit,3.131182530236457,19,0.19230769230769232,0.25,138,Muerta,4.486963963282762,2.7493524350329794,9,0.8800000000000001,0.12449999999999999,0.2157,0.7842999999999999,0.95,0.05,0.15,0.19230769230769232,0.25,99,Bristleback,4.167383000690143,-10,True,False
8787054928_14,8787054928,14,2,pick,dire,9467224.0,8255888.0,39,Queen of Pain,3.3274327128519317,19,0.26666666666666666,0.3548387096774194,37,Warlock,5.437420936293726,3.39618864591938,9,0.9445000000000001,0.0555,0.6281000000000001,0.37539999999999996,0.95,0.05,0.15,0.26666666666666666,0.3548387096774194,110,Phoenix,4.101064381152567,-10,True,False
8782625329_24,8782625329,24,3,pick,dire,10108947.0,9572001.0,51,Clockwerk,3.193163653085088,11,0.2777777777777778,0.0,19,Tiny,4.204007584229444,3.3572834274172014,2,0.35499999999999987,0.6725000000000001,0.13299999999999995,0.8908,0.15,0.85,0.3,0.2777777777777778,0.0,123,Hoodwink,4.007762658740203,-9,True,False
8780428772_18,8780428772,18,3,pick,dire,9895392.0,9338413.0,108,Underlord,1.680535196398067,19,0.14285714285714285,0.030303030303030304,138,Muerta,4.115020472925604,2.129409464818368,10,0.6751,0.33749999999999997,0.0882,1.6383999999999996,0.8999999999999999,0.1,0.18,0.14285714285714285,0.030303030303030304,138,Muerta,3.9502188418112274,-9,True,False
8782625329_18,8782625329,18,3,pick,radiant,9572001.0,10108947.0,109,Terrorblade,3.194784486474007,19,0.15625,0.0,52,Leshrac,4.717902628176999,2.857231876909568,10,0.824,0.17600000000000002,0.5040000000000001,0.5145,0.98,0.02,0.0999999999999999,0.15625,0.0,86,Rubick,4.1147343119380135,-9,True,False
8781432852_14,8781432852,14,2,pick,dire,9928636.0,9885310.0,90,Keeper of the Light,3.628725591035019,11,0.47368421052631576,0.0,138,Muerta,4.958839469899444,3.5596913842468614,3,0.8878,0.11220000000000001,0.5461,0.4539,0.15,0.8500000000000001,0.55,0.47368421052631576,0.0,83,Treant Protector,3.7940679175795915,-8,True,False
8785712176_23,8785712176,23,3,pick,dire,9467224.0,8255888.0,129,Mars,3.769831862601222,11,0.19230769230769232,0.034482758620689655,41,Faceless Void,4.730784337026796,3.4314444619829647,3,0.4799,0.5336,0.03939999999999999,1.0191,0.8999999999999999,0.1,0.18,0.19230769230769232,0.034482758620689655,41,Faceless Void,3.523010871993745,-8,True,False
