match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,state_id,true_hero_id,true_hero_name,old_rank,new_rank,rank_delta,old_top10,new_top10,old_top5,new_top5,old_top3,new_top3,improved_into_top10,worsened_out_of_top10,improved_into_top5,worsened_out_of_top5,improved_into_top3,worsened_out_of_top3
8782870288,16,2,pick,dire,9973656.0,9600141.0,8782870288_16,69,Doom,5,11,-6,True,False,True,False,False,False,False,True,False,True,False,False
8782870288,17,3,pick,dire,9973656.0,9600141.0,8782870288_17,123,Hoodwink,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782870288,18,3,pick,radiant,9600141.0,9973656.0,8782870288_18,145,Kez,7,4,3,True,True,False,True,False,False,False,False,True,False,False,False
8782870288,23,3,pick,radiant,9600141.0,9973656.0,8782870288_23,16,Sand King,3,2,1,True,True,True,True,True,True,False,False,False,False,False,False
8782870288,24,3,pick,dire,9973656.0,9600141.0,8782870288_24,46,Templar Assassin,21,15,6,False,False,False,False,False,False,False,False,False,False,False,False
8782870288,8,1,pick,radiant,9600141.0,9973656.0,8782870288_8,120,Pangolier,2,3,-1,True,True,True,True,True,True,False,False,False,False,False,False
8782870288,9,2,pick,dire,9973656.0,9600141.0,8782870288_9,114,Monkey King,9,8,1,True,True,False,False,False,False,False,False,False,False,False,False
8782870472,13,2,pick,radiant,9247354.0,2163.0,8782870472_13,123,Hoodwink,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782870472,14,2,pick,dire,2163.0,9247354.0,8782870472_14,108,Underlord,4,6,-2,True,True,True,False,False,False,False,False,False,True,False,False
8782870472,15,2,pick,dire,2163.0,9247354.0,8782870472_15,86,Rubick,1,3,-2,True,True,True,True,True,True,False,False,False,False,False,False
8782870472,16,2,pick,radiant,9247354.0,2163.0,8782870472_16,114,Monkey King,6,10,-4,True,True,False,False,False,False,False,False,False,False,False,False
8782870472,17,3,pick,radiant,9247354.0,2163.0,8782870472_17,110,Phoenix,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782870472,18,3,pick,dire,2163.0,9247354.0,8782870472_18,17,Storm Spirit,11,3,8,False,True,False,True,False,True,True,False,True,False,True,False
8782870472,23,3,pick,dire,2163.0,9247354.0,8782870472_23,111,Oracle,46,4,42,False,True,False,True,False,False,True,False,True,False,False,False
8782870472,24,3,pick,radiant,9247354.0,2163.0,8782870472_24,137,Primal Beast,2,3,-1,True,True,True,True,True,True,False,False,False,False,False,False
8782870472,8,1,pick,dire,2163.0,9247354.0,8782870472_8,80,Lone Druid,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8782870472,9,2,pick,radiant,9247354.0,2163.0,8782870472_9,73,Alchemist,3,3,0,True,True,True,True,True,True,False,False,False,False,False,False
8783006717,13,2,pick,radiant,9247354.0,2163.0,8783006717_13,86,Rubick,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8783006717,14,2,pick,dire,2163.0,9247354.0,8783006717_14,123,Hoodwink,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8783006717,15,2,pick,dire,2163.0,9247354.0,8783006717_15,21,Windranger,6,2,4,True,True,False,True,False,True,False,False,True,False,True,False
8783006717,16,2,pick,radiant,9247354.0,2163.0,8783006717_16,75,Silencer,11,5,6,False,True,False,True,False,False,True,False,True,False,False,False
8783006717,17,3,pick,radiant,9247354.0,2163.0,8783006717_17,29,Tidehunter,4,2,2,True,True,True,True,False,True,False,False,False,False,True,False
